,x,y,goal,header
10220,71,77,False,False
10221,69,93,False,False
10222,62,96,True,False
10223,77,76,False,False
10224,29,86,False,False
10225,70,76,False,False
10226,31,80,False,False
10227,43,89,False,False
10228,54,88,False,False
10229,66,81,True,False
10230,25,75,False,False
10231,57,96,False,True
10232,51,91,False,True
10233,29,75,False,False
10234,70,71,False,False
10235,68,87,False,False
10236,37,90,False,False
10237,41,74,False,False
10238,32,87,False,False
10239,29,89,False,False
10240,70,86,False,False
10241,45,80,False,False
10242,43,95,True,False
10243,68,72,False,False
10244,46,93,False,True
10245,52,74,False,False
10246,39,92,False,True
10247,32,78,False,False
10248,55,88,False,True
10249,69,81,False,False
10250,46,75,False,False
10251,53,74,False,False
10252,72,80,False,False
10253,41,94,False,False
10254,53,88,False,True
10255,38,78,False,False
10256,32,92,False,False
10257,60,91,True,False
10258,58,97,False,True
10259,70,79,False,False
10260,42,91,False,True
10261,69,88,False,False
10262,32,89,False,False
10263,64,84,False,False
10264,28,81,False,False
10265,34,90,False,False
10266,73,78,False,False
10267,34,75,False,False
10268,31,88,False,False
10269,34,80,False,False
10270,57,94,False,False
10271,44,75,False,False
10272,43,90,False,False
10273,53,93,False,True
10274,43,91,False,True
10275,37,83,True,False
10276,52,85,False,False
10277,36,80,False,False
10278,71,77,False,False
10279,60,90,False,False
10280,32,93,True,False
10281,32,79,False,False
10282,31,90,False,False
10283,66,77,False,False
10284,27,82,False,False
10285,60,95,False,False
10286,58,88,False,False
10287,49,80,False,False
10288,45,93,False,True
10289,25,89,False,False
10290,68,90,False,False
10291,51,87,False,False
10292,42,78,False,False
10293,56,90,True,False
10294,56,87,True,False
10295,40,87,False,False
10296,63,82,False,False
10297,62,92,False,True
10298,53,80,False,False
10299,72,60,False,False
10300,23,78,False,False
10301,35,90,True,False
10302,63,75,False,False
10303,39,77,False,False
10304,33,76,False,False
10305,67,91,False,False
10306,34,76,False,False
10307,47,71,False,False
10308,42,79,False,False
10309,62,91,False,False
10310,65,88,False,False
10311,67,96,False,False
10312,43,88,False,False
10313,66,97,False,False
10314,49,77,False,False
10315,35,89,True,False
10316,66,87,False,False
10317,69,91,False,False
10318,66,80,False,False
10319,57,73,False,False
10320,56,93,True,True
10321,67,88,False,False
10322,21,71,False,False
10323,20,77,False,False
10324,63,86,False,False
10325,41,86,False,False
10326,33,89,False,False
10327,57,92,False,True
10328,40,74,False,False
10329,48,88,False,True
10330,57,75,False,False
10331,60,87,False,False
10332,23,80,False,False
10333,47,87,False,False
10334,28,77,False,False
10335,49,74,False,False
10336,64,85,False,True
10337,39,89,False,True
10338,67,78,False,False
10339,72,75,False,False
10340,51,81,False,False
10341,66,74,False,False
10342,78,87,False,True
10343,73,91,False,False
10344,61,96,False,True
10345,73,79,False,False
10346,52,88,True,False
10347,76,80,False,False
10348,45,70,False,False
10349,62,78,False,False
10350,61,99,False,True
10351,71,93,False,False
10352,59,70,False,False
10353,57,75,False,False
10354,36,89,False,False
10355,52,94,True,True
10356,48,74,False,False
10357,61,94,False,True
10358,61,80,False,False
10359,28,88,False,False
10360,98,48,False,False
10361,37,77,False,False
10362,52,80,False,False
10363,31,88,False,False
10364,36,86,False,False
10365,49,75,False,False
10366,63,84,False,False
10367,31,74,False,False
10368,39,74,False,False
10369,39,89,True,False
10370,74,90,False,False
10371,49,74,False,False
10372,60,78,False,False
10373,57,82,False,False
10374,65,91,False,True
10375,53,75,False,False
10376,48,87,False,True
10377,28,82,False,False
10378,55,79,False,False
10379,44,97,True,False
10380,47,73,False,False
10381,30,83,False,False
10382,50,83,False,False
10383,47,91,False,True
10384,40,93,False,False
10385,27,90,False,False
10386,36,80,False,False
10387,53,94,False,True
10388,59,84,False,False
10389,51,73,False,False
10390,55,95,False,False
10391,36,79,False,False
10392,44,89,False,True
10393,63,70,False,False
10394,42,99,False,False
10395,42,77,False,False
10396,70,73,False,False
10397,64,90,True,False
10398,64,85,False,False
10399,53,83,False,False
10400,56,93,True,True
10401,60,80,False,False
10402,49,93,False,True
10403,41,91,False,True
10404,43,74,False,False
10405,42,73,False,False
10406,42,92,False,True
10407,50,70,False,False
10408,24,89,False,False
10409,43,92,False,False
10410,36,77,False,False
10411,46,91,False,True
10412,51,92,True,False
10413,19,72,False,False
10414,34,89,False,False
10415,34,70,False,False
10416,28,78,False,False
10417,15,66,False,False
10418,47,84,False,False
10419,46,76,True,False
10420,40,94,False,False
10421,44,91,False,True
10422,46,89,False,False
10423,54,79,False,False
10424,35,88,False,False
10425,29,70,False,False
10426,50,91,False,True
10427,38,73,False,False
10428,47,89,False,False
10429,35,85,False,False
10430,47,69,False,False
10431,69,72,False,False
10432,27,91,False,False
10433,38,87,False,False
10434,29,75,False,False
10435,58,96,False,True
10436,60,91,False,False
10437,51,94,True,True
10438,60,89,False,False
10439,55,86,False,True
10440,63,79,False,False
10441,26,91,False,False
10442,47,93,True,True
10443,50,78,False,False
10444,38,87,False,False
10445,60,92,False,False
10446,47,92,False,False
10447,60,88,False,True
10448,51,43,False,False
10449,21,74,False,False
10450,46,77,False,False
10451,60,94,False,True
10452,75,78,False,False
10453,23,69,False,False
10454,69,80,False,False
10455,37,88,True,False
10456,35,75,False,False
10457,57,69,False,False
10458,36,77,False,False
10459,67,90,False,False
10460,84,78,False,False
10461,66,95,False,False
10462,23,87,False,False
10463,81,71,False,False
10464,47,91,False,True
10465,54,76,False,False
10466,56,76,False,False
10467,67,84,False,False
10468,72,78,False,False
10469,54,71,False,False
10470,39,74,False,False
10471,52,86,False,True
10472,67,79,False,False
10473,19,80,False,False
10474,41,92,False,False
10475,41,96,False,False
10476,42,90,False,False
10477,55,90,False,True
10478,45,87,False,True
10479,51,83,False,False
10480,74,74,False,False
10481,40,87,False,False
10482,68,95,True,False
10483,64,90,False,False
10484,62,83,False,False
10485,74,86,False,False
10486,65,85,False,False
10487,77,78,False,False
10488,46,79,False,False
10489,52,93,True,True
10490,66,96,False,False
10491,64,97,True,False
10492,31,89,False,False
10493,73,80,False,False
10494,40,95,False,True
10495,36,75,False,False
10496,46,90,False,True
10497,40,93,True,True
10498,34,90,False,False
10499,76,92,False,False
10500,36,80,False,False
10501,26,84,False,False
10502,40,96,True,True
10503,77,91,False,False
10504,52,89,False,True
10505,76,93,False,False
10506,33,87,False,False
10507,68,87,False,False
10508,50,76,False,False
10509,52,91,False,True
10510,31,88,False,False
10511,36,82,False,False
10512,32,82,False,False
10513,75,88,False,False
10514,33,81,False,False
10515,54,93,True,False
10516,52,83,False,False
10517,39,80,False,False
10518,48,85,False,False
10519,49,92,False,True
10520,56,89,False,False
10521,33,93,False,False
10522,42,92,False,True
10523,59,72,False,False
10524,50,78,False,False
10525,50,90,False,False
10526,55,90,True,False
10527,39,87,False,False
10528,96,66,False,False
10529,37,90,False,False
10530,65,90,False,False
10531,49,96,True,False
10532,53,83,False,False
10533,62,93,False,False
10534,53,90,False,True
10535,56,90,False,False
10536,58,92,False,True
10537,32,94,False,False
10538,59,69,False,False
10539,28,78,False,False
10540,49,84,False,False
10541,68,72,False,False
10542,63,90,True,False
10543,42,86,False,False
10544,69,80,False,False
10545,60,73,False,False
10546,56,91,False,False
10547,60,88,False,False
10548,42,75,False,False
10549,40,73,False,False
10550,44,89,False,True
10551,33,87,False,False
10552,39,90,False,False
10553,39,89,False,False
10554,51,80,False,False
10555,46,90,False,True
10556,39,90,False,False
10557,54,95,False,True
10558,58,93,True,False
10559,41,94,False,False
10560,40,93,False,True
10561,64,82,False,False
10562,53,87,False,False
10563,38,70,False,False
10564,33,79,False,False
10565,62,88,True,False
10566,53,89,True,False
10567,42,94,False,False
10568,71,95,False,False
10569,44,90,False,False
10570,50,81,False,False
10571,35,90,False,False
10572,52,94,True,False
10573,55,93,False,True
10574,54,88,False,True
10575,44,78,False,False
10576,57,77,False,False
10577,30,85,False,False
10578,66,92,False,False
10579,47,90,False,True
10580,62,88,False,False
10581,40,88,False,False
10582,53,95,False,False
10583,74,73,False,False
10584,73,97,False,False
10585,49,75,False,False
10586,44,83,False,False
10587,40,89,True,False
10588,57,90,False,False
10589,51,88,False,False
10590,43,75,False,False
10591,34,68,False,False
10592,22,61,False,False
10593,50,82,False,False
10594,39,91,False,True
10595,41,74,False,False
10596,61,90,False,False
10597,62,90,False,False
10598,34,91,False,False
10599,67,77,False,False
10600,36,69,False,False
10601,28,93,False,False
10602,25,87,False,False
10603,36,92,False,True
10604,52,81,False,False
10605,37,89,False,False
10606,58,96,True,False
10607,50,91,False,True
10608,55,79,False,False
10609,47,92,True,True
10610,53,69,False,False
10611,88,86,False,False
10612,54,67,False,False
10613,67,79,True,False
10614,55,88,False,False
10615,45,91,False,False
10616,60,78,False,False
10617,72,89,False,False
10618,56,86,False,False
10619,29,92,False,False
10620,27,92,False,False
10621,62,90,False,False
10622,49,81,True,False
10623,34,91,False,False
10624,45,88,False,False
10625,54,73,True,False
10626,32,86,False,False
10627,26,91,False,False
10628,68,72,False,False
10629,46,91,True,True
10630,56,86,False,True
10631,28,94,False,False
10632,65,79,False,False
10633,42,95,False,False
10634,51,99,True,False
10635,60,97,False,False
10636,29,87,False,False
10637,60,87,True,False
10638,40,91,False,True
10639,37,82,False,False
10640,44,91,False,True
10641,62,90,False,True
10642,29,89,True,False
10643,52,82,False,False
10644,41,80,False,False
10645,39,91,True,True
10646,31,86,False,False
10647,53,85,False,False
10648,60,87,True,False
10649,49,92,True,True
10650,37,85,False,False
10651,45,88,True,False
10652,75,73,False,False
10653,42,93,False,False
10654,59,91,False,False
10655,58,97,False,True
10656,42,91,False,True
10657,46,88,False,True
10658,35,96,False,False
10659,35,87,False,False
10660,52,82,False,False
10661,27,84,False,False
10662,59,80,False,False
10663,66,91,False,False
10664,49,88,False,True
10665,64,97,False,False
10666,60,87,True,False
10667,86,90,False,False
10668,78,67,False,False
10669,40,75,False,False
10670,42,71,False,False
10671,45,86,False,False
10672,67,70,False,False
10673,44,90,False,True
10674,51,74,False,False
10675,68,80,False,False
10676,66,78,False,False
10677,26,88,False,False
10678,57,85,False,False
10679,65,89,False,False
10680,27,78,False,False
10681,41,72,False,False
10682,36,76,False,False
10683,41,81,False,False
10684,66,83,False,False
10685,32,91,False,False
10686,39,68,False,False
10687,65,76,False,False
10688,33,89,False,False
10689,57,97,False,False
10690,52,94,False,False
10691,47,90,False,True
10692,55,76,False,False
10693,57,87,False,False
10694,69,95,False,False
10695,55,94,False,True
10696,28,78,False,False
10697,71,90,False,False
10698,49,80,False,False
10699,30,81,True,False
10700,39,93,False,True
10701,58,93,False,True
10702,72,73,False,False
10703,54,93,True,False
10704,50,95,True,True
10705,29,90,False,False
10706,44,95,False,False
10707,60,88,False,False
10708,54,81,False,False
10709,38,79,False,False
10710,27,95,False,False
10711,61,88,False,False
10712,61,88,False,False
10713,25,74,False,False
10714,43,90,False,True
10715,58,88,True,False
10716,32,89,False,True
10717,36,86,False,False
10718,47,82,False,False
10719,70,74,False,False
10720,36,89,False,False
10721,35,85,False,False
10722,50,94,True,True
10723,72,78,False,False
10724,52,94,True,False
10725,67,90,False,False
10726,44,88,False,False
10727,33,84,False,False
10728,72,71,False,False
10729,67,77,False,False
10730,61,77,False,False
10731,76,92,False,False
10732,43,90,False,False
10733,42,88,False,False
10734,56,92,False,True
10735,44,69,False,False
10736,29,75,False,False
10737,71,95,False,False
10738,33,88,False,False
10739,56,84,False,False
10740,46,89,False,True
10741,25,76,False,False
10742,36,72,False,False
10743,61,73,False,False
10744,83,76,False,False
10745,49,94,True,True
10746,77,71,False,False
10747,41,79,False,False
10748,45,86,True,False
10749,52,92,False,True
10750,38,88,False,False
10751,33,86,False,False
10752,30,84,False,False
10753,30,78,False,False
10754,25,91,False,False
10755,41,73,False,False
10756,28,85,False,False
10757,46,77,False,False
10758,27,76,False,False
10759,68,72,False,False
10760,39,70,False,False
10761,24,79,False,False
10762,65,92,False,False
10763,31,81,False,False
10764,55,91,False,True
10765,62,95,False,False
10766,52,93,False,True
10767,22,82,False,False
10768,81,73,False,False
10769,54,75,False,False
10770,67,71,False,False
10771,51,79,False,False
10772,47,78,False,False
10773,28,77,False,False
10774,33,87,False,False
10775,35,87,False,True
10776,31,91,False,False
10777,29,87,False,False
10778,71,95,False,False
10779,32,76,False,False
10780,51,93,False,False
10781,48,78,False,False
10782,57,86,False,True
10783,33,90,False,False
10784,30,82,False,False
10785,64,95,False,False
10786,35,57,False,False
10787,37,89,False,False
10788,59,75,False,False
10789,48,94,True,True
10790,45,76,False,False
10791,54,81,False,False
10792,42,97,False,True
10793,59,88,False,False
10794,49,86,False,True
10795,24,73,False,False
10796,65,95,False,False
10797,34,91,False,False
10798,62,80,False,False
10799,64,81,False,False
10800,62,82,False,False
10801,66,78,False,False
10802,43,93,False,True
10803,25,78,False,False
10804,45,89,False,True
10805,44,95,True,True
10806,51,73,False,False
10807,28,87,False,False
10808,42,73,True,False
10809,30,90,False,False
10810,45,72,False,False
10811,65,71,False,False
10812,36,83,False,False
10813,40,93,True,False
10814,59,73,False,False
10815,34,90,False,False
10816,52,87,False,False
10817,28,93,False,False
10818,31,87,False,False
10819,58,89,False,True
10820,47,90,False,False
10821,32,85,False,False
10822,67,90,False,False
10823,40,79,False,False
10824,74,96,False,False
10825,55,98,True,False
10826,75,78,False,False
10827,34,89,False,False
10828,20,94,False,False
10829,61,88,False,False
10830,72,87,False,False
10831,62,74,False,False
10832,34,93,False,False
10833,61,90,True,False
10834,66,78,False,False
10835,36,90,False,False
10836,25,88,False,False
10837,63,74,False,False
10838,55,90,False,False
10839,48,71,False,False
10840,40,90,False,False
10841,58,90,False,False
10842,33,81,False,False
10843,39,79,False,False
10844,34,93,False,False
10845,34,97,False,False
10846,41,94,True,False
10847,30,90,False,False
10848,38,91,False,False
10849,22,71,False,False
10850,31,95,False,False
10851,47,89,False,True
10852,74,80,False,False
10853,50,97,True,True
10854,62,75,False,False
10855,41,68,False,False
10856,51,96,False,True
10857,43,91,False,False
10858,54,77,False,False
10859,67,89,False,False
10860,74,87,False,False
10861,57,89,True,False
10862,58,90,False,False
10863,36,70,False,False
10864,23,57,False,False
10865,59,89,True,False
10866,39,88,False,False
10867,40,88,False,False
10868,44,88,False,True
10869,26,91,False,False
10870,32,91,False,False
10871,50,83,True,False
10872,40,75,False,False
10873,51,88,False,False
10874,39,75,False,False
10875,38,92,False,False
10876,51,76,False,False
10877,47,83,False,False
10878,60,71,False,False
10879,67,82,False,False
10880,64,89,False,False
10881,69,79,False,False
10882,32,90,False,False
10883,74,84,False,False
10884,63,91,True,True
10885,45,87,False,False
10886,72,88,False,False
10887,46,83,False,False
10888,39,86,False,False
10889,40,90,False,False
10890,52,85,True,True
